px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.75092	-12.1764	-2.66724	1.40727	-0.481854	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.88095
9.68555	-12.3317	-2.68058	1.35394	-0.506318	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.869461
9.54889	-12.4581	-2.63769	1.20842	-0.670366	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	18.6615
9.46201	-12.5898	-2.63972	1.14991	-0.690511	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.862943
9.37317	-12.7162	-2.63553	1.08077	-0.733451	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	1.04752
9.29127	-12.8289	-2.62397	1.03219	-0.742099	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.530072
9.09496	-12.9134	-2.61033	0.844625	-0.948054	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	24.3778
8.96398	-13.0097	-2.61472	0.770829	-0.967327	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.09142
8.80962	-13.0779	-2.62658	0.64864	-1.07058	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	5.71876
8.6915	-13.1374	-2.61601	0.584182	-1.08172	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.698793
8.52396	-13.1883	-2.6322	0.462712	-1.16889	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	4.35799
8.38399	-13.2333	-2.62452	0.388523	-1.17907	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.497478
8.24301	-13.2782	-2.62592	0.316087	-1.18866	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.134878
8.09702	-13.3059	-2.62185	0.241688	-1.19738	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.322686
7.93349	-13.3132	-2.63933	0.138765	-1.24909	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.82166
7.78414	-13.3145	-2.63493	0.0609089	-1.25811	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.316552
7.62739	-13.3024	-2.64584	-0.0284934	-1.28465	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.790258
7.4778	-13.2832	-2.64547	-0.106162	-1.29111	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.175012
7.29989	-13.2175	-2.70649	-0.243478	-1.38596	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.95151
7.14094	-13.1752	-2.72345	-0.322432	-1.3852	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.403687
7.02351	-13.1581	-2.65684	-0.347348	-1.30847	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.28052
6.86183	-13.1137	-2.6872	-0.412912	-1.29657	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.92652
6.75653	-13.1002	-2.63082	-0.428121	-1.22737	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.96421
6.60051	-13.0683	-2.67364	-0.468539	-1.20003	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.96597
6.48878	-13.0324	-2.64074	-0.498828	-1.15865	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.23453
6.34977	-12.9877	-2.66566	-0.538203	-1.137	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.817836
6.22853	-12.9346	-2.63942	-0.57592	-1.10413	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.64772
6.07633	-12.8765	-2.66897	-0.612865	-1.07732	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.11966
5.9573	-12.8084	-2.64482	-0.651302	-1.04809	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.41236
5.79929	-12.752	-2.67916	-0.673553	-1.01019	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.81866
5.68109	-12.6602	-2.6881	-0.726851	-1.00949	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.296978
5.53986	-12.5857	-2.70941	-0.754633	-0.98077	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.905746
5.4284	-12.4789	-2.72629	-0.810885	-0.98657	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.477802
5.27746	-12.3971	-2.75757	-0.828215	-0.948064	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.65729
5.17624	-12.3082	-2.72868	-0.861264	-0.925135	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.61237
5.04981	-12.2077	-2.74708	-0.889887	-0.902069	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.591023
4.94798	-12.0735	-2.79023	-0.948776	-0.917707	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.97945
4.83501	-11.9562	-2.8057	-0.981697	-0.89934	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.410418
4.75954	-11.8441	-2.75124	-1.01933	-0.880096	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.98172
4.67929	-11.7207	-2.74925	-1.06228	-0.875009	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0469867
4.60896	-11.5904	-2.74552	-1.10889	-0.873473	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0457051
4.54528	-11.4521	-2.74677	-1.15789	-0.874231	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00448692
4.46189	-11.2825	-2.84507	-1.20532	-0.875304	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.7205
4.42292	-11.1223	-2.84919	-1.26631	-0.887738	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.186486
4.43172	-10.9939	-2.73567	-1.34342	-0.921312	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.1145
4.41237	-10.8474	-2.73024	-1.40068	-0.928406	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0839764
4.44603	-10.7252	-2.63673	-1.4892	-0.97775	4.60972	-11.1274	4.45	-10.75	0	1.81614	9.79112
4.43541	-10.5891	-2.62941	-1.53898	-0.974413	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.108922
4.37772	-10.4358	-2.69638	-1.54007	-0.905919	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.50083
4.39683	-10.2784	-2.70202	-1.60544	-0.92093	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.216146
4.4259	-10.1314	-2.6897	-1.67407	-0.942975	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.455434
4.47388	-9.97509	-2.69793	-1.74748	-0.963675	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.431314
4.48339	-9.83548	-2.71744	-1.7755	-0.93479	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.08399
4.54717	-9.69232	-2.73055	-1.84607	-0.956909	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.663578
4.63929	-9.55018	-2.71862	-1.95063	-1.02516	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.3406
4.7081	-9.41862	-2.71483	-2.01361	-1.03207	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.146958
4.75157	-9.29192	-2.72085	-2.04352	-1.00182	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.608035
4.84332	-9.16888	-2.73302	-2.11095	-1.0169	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.556278
4.87554	-9.02918	-2.73541	-2.10603	-0.93182	5.03379	-9.03255	5	-9	0.908384	2.72514	4.51522
4.97729	-8.89254	-2.75452	-2.16934	-0.940835	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.518457
5.09123	-8.77793	-2.75713	-2.24789	-0.975568	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.75898
5.20421	-8.66105	-2.76663	-2.30993	-0.982162	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.21214
5.26899	-8.53448	-2.75715	-2.31218	-0.908679	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.04856
5.38538	-8.41598	-2.77367	-2.36545	-0.909697	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.279411
5.4842	-8.30342	-2.77141	-2.39584	-0.879973	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.657607
5.60807	-8.19741	-2.78335	-2.44702	-0.881025	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.149553
5.71571	-8.09522	-2.77695	-2.47559	-0.849719	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.871506
5.83355	-7.99531	-2.78089	-2.5172	-0.844656	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.12739
5.93318	-7.89282	-2.76461	-2.52629	-0.788066	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.12187
6.05705	-7.79804	-2.77101	-2.56471	-0.78295	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.133072
6.11793	-7.6628	-2.73094	-2.50972	-0.637306	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.4286
6.24462	-7.55191	-2.75324	-2.53541	-0.626506	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.71675
6.37236	-7.46167	-2.7605	-2.56986	-0.628482	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.346705
6.51037	-7.35667	-2.78701	-2.59585	-0.618214	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.780409
6.63526	-7.26886	-2.78507	-2.61706	-0.599867	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.282701
6.76539	-7.18696	-2.78707	-2.64538	-0.595525	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0829366
6.89152	-7.10374	-2.78099	-2.66009	-0.568016	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.520545
7.03509	-7.01668	-2.7999	-2.68412	-0.559902	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.384921
7.12966	-6.90485	-2.76034	-2.64175	-0.447318	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.72796
7.26292	-6.81516	-2.77098	-2.65668	-0.437671	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.329316
7.35982	-6.70384	-2.73879	-2.61652	-0.339547	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	6.60682
7.48632	-6.61179	-2.74552	-2.62484	-0.329695	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.340732
7.63328	-6.55273	-2.76066	-2.66974	-0.372799	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.49465
7.76541	-6.47812	-2.76125	-2.6857	-0.368619	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0720202
7.88277	-6.39497	-2.74119	-2.67576	-0.321673	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.6739
8.00867	-6.33177	-2.7302	-2.69312	-0.321958	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.138707
8.12888	-6.25412	-2.71519	-2.6888	-0.288759	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.876293
8.26138	-6.18147	-2.71805	-2.69961	-0.283967	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0702143
8.39173	-6.10863	-2.71696	-2.70634	-0.273012	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.281049
8.53232	-6.02374	-2.73424	-2.70969	-0.261436	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.418304
8.63813	-5.92384	-2.70282	-2.66801	-0.176503	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.45782
8.76917	-5.83442	-2.71362	-2.66492	-0.164205	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.390882
8.90528	-5.7627	-2.71836	-2.67164	-0.16084	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.144552
9.04371	-5.6617	-2.74161	-2.66249	-0.143378	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.843046
9.15165	-5.55746	-2.71903	-2.62137	-0.0707373	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.79293
9.27709	-5.45115	-2.73293	-2.60614	-0.0526507	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.81729
9.39275	-5.35869	-2.72419	-2.58929	-0.0255302	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.730349
9.50768	-5.27601	-2.71484	-2.58542	-0.0208061	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.282453
9.59894	-5.1551	-2.68288	-2.51815	0.0846132	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.70109
9.70854	-5.04363	-2.68893	-2.49716	0.0997411	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.648267
9.80584	-4.93078	-2.67746	-2.45937	0.145612	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.56157
9.91203	-4.81788	-2.68302	-2.43868	0.157238	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.38968
10.0079	-4.7039	-2.67508	-2.40352	0.195656	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.977259
10.1093	-4.59117	-2.67805	-2.38379	0.203822	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.208902
10.2567	-4.52598	-2.70052	-2.4353	0.110703	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	5.79456
10.3653	-4.41238	-2.70907	-2.41934	0.119542	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.238982
10.4094	-4.2529	-2.66936	-2.30663	0.278369	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	17.4185
10.4993	-4.12765	-2.67477	-2.2809	0.287776	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.274536
10.6078	-4.02635	-2.68161	-2.28895	0.250112	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.11837
10.6943	-3.89894	-2.68629	-2.26414	0.260032	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.330187
10.7801	-3.77694	-2.68668	-2.24322	0.266148	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.528659
10.8684	-3.63514	-2.70571	-2.21583	0.277163	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.522141
10.9165	-3.49881	-2.69914	-2.1552	0.344634	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.9826
10.9812	-3.3572	-2.71719	-2.12212	0.358304	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.769679
11.0874	-3.24872	-2.72498	-2.15223	0.279017	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.09338
11.163	-3.10928	-2.73331	-2.12893	0.28587	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.195249
11.211	-2.96087	-2.72734	-2.07158	0.3471	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.39581
11.2771	-2.81127	-2.7407	-2.04377	0.354504	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.279029
11.2219	-2.61907	-2.72361	-1.86075	0.605458	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	40.7516
11.2402	-2.48021	-2.7202	-1.81904	0.6158	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.57816
11.2951	-2.34674	-2.7161	-1.81705	0.566095	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.703
11.3148	-2.19383	-2.71643	-1.77644	0.574547	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.350401
11.3606	-2.05593	-2.71224	-1.77532	0.524858	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.33862
11.3809	-1.8984	-2.7207	-1.7396	0.53042	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.202325
